client_id,domain,keyword,position,search_volume,competition,keyword_difficulty,cpc,pulled_at
nkcdc,nkcdc.org,philly first home program application,9,40,0.41,3,10.88,2026-09-15
nkcdc,nkcdc.org,philly first time home buyer grant,9,90,0.25,0,5.44,2026-09-15
nkcdc,nkcdc.org,philly spring cleanup,9,90,0.00,0,,2026-09-15
nkcdc,nkcdc.org,philly spring cleanup 2026,9,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,r&r produce levittown pa,9,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,r&r produce photos,9,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,retail space in philadelphia,9,30,0.56,0,2.48,2026-09-15
nkcdc,nkcdc.org,schools near philadelphia pa,9,90,0.16,37,3.19,2026-09-15
nkcdc,nkcdc.org,small commercial properties for rent,9,3600,0.60,0,5.50,2026-09-15
nkcdc,nkcdc.org,small commercial space for rent philadelphia under $500,9,50,0.57,0,7.12,2026-09-15
nkcdc,nkcdc.org,storefronts for rent philadelphia,9,260,0.56,0,4.48,2026-09-15
nkcdc,nkcdc.org,thunderbird salvage philadelphia,9,140,0.00,0,,2026-09-15
nkcdc,nkcdc.org,what part of philly is kensington,9,110,0.00,4,,2026-09-15
nkcdc,nkcdc.org,what state is kensington in,9,110,0.00,14,,2026-09-15
nkcdc,nkcdc.org,when did kensington get bad,9,40,0.00,9,,2026-09-15
nkcdc,nkcdc.org,where is kensington,9,1900,0.00,15,6.38,2026-09-15
nkcdc,nkcdc.org,where is the kensington neighborhood in philadelphia,9,20,0.00,2,,2026-09-15
nkcdc,nkcdc.org,wm betz,9,30,0.15,0,,2026-09-15
nkcdc,nkcdc.org,19125 philadelphia,10,480,0.04,0,,2026-09-15
nkcdc,nkcdc.org,betz plumbing supply bensalem,10,50,0.05,0,,2026-09-15
nkcdc,nkcdc.org,circle thrift store,10,390,0.01,7,0.51,2026-09-15
nkcdc,nkcdc.org,comida gratis en philadelphia,10,30,0.13,7,9.78,2026-09-15
nkcdc,nkcdc.org,commercial premises to rent,10,12100,0.47,1,2.51,2026-09-15
nkcdc,nkcdc.org,efficiencies in philadelphia for rent,10,70,0.80,0,1.48,2026-09-15
nkcdc,nkcdc.org,emergency philadelphia,10,170,0.00,38,,2026-09-15
nkcdc,nkcdc.org,first time home buyer grants philadelphia,10,320,0.37,0,4.83,2026-09-15
nkcdc,nkcdc.org,first time home buyer programs philadelphia,10,390,0.48,0,4.58,2026-09-15
nkcdc,nkcdc.org,fishtown freeze,10,170,0.00,0,,2026-09-15
nkcdc,nkcdc.org,free food in philadelphia,10,390,0.18,17,4.14,2026-09-15
nkcdc,nkcdc.org,free fresh,10,30,0.00,45,,2026-09-15
nkcdc,nkcdc.org,free turkey giveaway in philadelphia 2025,10,110,,0,,2026-09-15
omega-landscaping,omegalandscapingandconcrete.com,omega landscaping,5,170,0.52,5,1.83,2026-09-15
omega-landscaping,omegalandscapingandconcrete.com,omega landscape construction,22,30,0.37,0,37.25,2026-09-15
omega-landscaping,omegalandscapingandconcrete.com,omega concrete,27,140,0.23,0,63.53,2026-09-15
replenish-7-eleven,getreplenish.com,replenish shakes,2,140,0.03,0,,2026-09-15
replenish-7-eleven,getreplenish.com,replenish,4,27100,0.03,19,3.15,2026-09-15
replenish-7-eleven,getreplenish.com,replenish nutrition,7,170,0.15,6,,2026-09-15
replenish-7-eleven,getreplenish.com,replenish supplements,7,260,1.00,1,0.81,2026-09-15
replenish-7-eleven,getreplenish.com,replenish soda,9,30,0.00,1,,2026-09-15
replenish-7-eleven,getreplenish.com,replenish nutrients,10,170,0.15,6,,2026-09-15
replenish-7-eleven,getreplenish.com,replenish picture,11,30,0.00,0,,2026-09-15
replenish-7-eleven,getreplenish.com,replenish bay city,15,30,0.00,0,,2026-09-15
replenish-7-eleven,getreplenish.com,replenishing supplies,17,30,0.00,0,,2026-09-15
replenish-7-eleven,getreplenish.com,how to replenish,18,50,0.02,11,,2026-09-15
replenish-7-eleven,getreplenish.com,replenish supplement,19,260,1.00,0,0.81,2026-09-15
replenish-7-eleven,getreplenish.com,replenish bottling,24,50,0.98,0,1.15,2026-09-15
replenish-7-eleven,getreplenish.com,replenish plus,27,50,0.02,4,,2026-09-15
replenish-7-eleven,getreplenish.com,replenishables,29,480,0.00,0,,2026-09-15
va-claims-edge,vaclaimsedge.com,operation veterans edge,10,70,0.02,0,16.51,2026-09-15
va-claims-edge,vaclaimsedge.com,edge claims,15,110,0.10,0,,2026-09-15
va-claims-edge,vaclaimsedge.com,edge claims llc,16,110,0.02,6,9.33,2026-09-15
zen-spa-tropicana,zenspatropicana.com,sea spa sanctuary at tropicana,2,320,0.36,0,1.53,2026-09-15
zen-spa-tropicana,zenspatropicana.com,sea spa sanctuary atlantic city,2,30,0.06,0,,2026-09-15
zen-spa-tropicana,zenspatropicana.com,tropicana ac spa,2,720,0.37,5,1.30,2026-09-15
zen-spa-tropicana,zenspatropicana.com,tropicana atlantic city spa packages,2,30,0.40,8,0.78,2026-09-15
zen-spa-tropicana,zenspatropicana.com,spa tropicana,5,720,0.37,0,1.30,2026-09-15
zen-spa-tropicana,zenspatropicana.com,sea spa tropicana,6,40,0.39,1,2.55,2026-09-15
zen-spa-tropicana,zenspatropicana.com,sea spa atlantic city,8,30,0.22,0,4.83,2026-09-15
zen-spa-tropicana,zenspatropicana.com,zen massage tropicana,8,20,0.71,12,4.42,2026-09-15
zen-spa-tropicana,zenspatropicana.com,zen spa nj,11,20,0.68,0,0.32,2026-09-15
zen-spa-tropicana,zenspatropicana.com,spa atlantic city,15,2900,0.63,15,1.06,2026-09-15
zen-spa-tropicana,zenspatropicana.com,zen spa ocean city md,18,30,0.01,0,,2026-09-15
zen-spa-tropicana,zenspatropicana.com,sea spa sanctuary at tropicana photos,19,40,0.00,0,,2026-09-15
zen-spa-tropicana,zenspatropicana.com,spa in atlantic city nj,23,2900,0.63,15,1.06,2026-09-15
zen-spa-tropicana,zenspatropicana.com,atlantic city spas,24,2900,0.63,15,1.06,2026-09-15
zen-spa-tropicana,zenspatropicana.com,massage near atlantic city,24,40,0.37,0,0.61,2026-09-15
zen-spa-tropicana,zenspatropicana.com,zen spa bridgewater,26,20,0.08,0,,2026-09-15
zen-spa-tropicana,zenspatropicana.com,atlantic city spa package deals,27,40,1.00,14,1.27,2026-09-15
zen-spa-tropicana,zenspatropicana.com,new osaka massage spa atlantic city,28,40,0.12,0,0.05,2026-09-15
zen-spa-tropicana,zenspatropicana.com,zona spa,28,20,0.10,32,,2026-09-15
zen-spa-tropicana,zenspatropicana.com,best spas in atlantic city,29,590,0.46,15,1.20,2026-09-15
zen-spa-tropicana,zenspatropicana.com,couples spa atlantic city,29,30,0.97,14,0.92,2026-09-15
zen-spa-tropicana,zenspatropicana.com,services offered by zen spa fenwick,30,30,0.06,0,,2026-09-15
